time,depth
19:18:00 10-Jan-2000,146.7
19:19:00 10-Jan-2000,141.3
19:20:00 10-Jan-2000,145.2
19:21:00 10-Jan-2000,146.5
19:22:00 10-Jan-2000,146.8
19:23:00 10-Jan-2000,143.7
19:24:00 10-Jan-2000,140.2
19:25:00 10-Jan-2000,141.7
19:26:00 10-Jan-2000,144
19:27:00 10-Jan-2000,144.1
19:28:00 10-Jan-2000,140.3
19:29:00 10-Jan-2000,144.2
19:30:00 10-Jan-2000,145.1
19:31:00 10-Jan-2000,142.3
19:32:00 10-Jan-2000,147.1
19:33:00 10-Jan-2000,144.8
19:34:00 10-Jan-2000,146.5
19:35:00 10-Jan-2000,143.1
19:36:00 10-Jan-2000,142
19:37:00 10-Jan-2000,144.1
19:38:00 10-Jan-2000,146
19:39:00 10-Jan-2000,11.9
19:40:00 10-Jan-2000,14.7
19:41:00 10-Jan-2000,12.1
19:42:00 10-Jan-2000,17.1
19:43:00 10-Jan-2000,16.6
19:44:00 10-Jan-2000,14.7
19:45:00 10-Jan-2000,18.4
19:46:00 10-Jan-2000,16.1
19:47:00 10-Jan-2000,16.8
19:48:00 10-Jan-2000,20.8
19:49:00 10-Jan-2000,11.9
19:50:00 10-Jan-2000,13.9
19:51:00 10-Jan-2000,16.7
19:52:00 10-Jan-2000,13.2
19:53:00 10-Jan-2000,146.7
19:54:00 10-Jan-2000,146.4
19:55:00 10-Jan-2000,141.1
19:56:00 10-Jan-2000,144.2
19:57:00 10-Jan-2000,144.1
19:58:00 10-Jan-2000,138.2
19:59:00 10-Jan-2000,144.8
20:00:00 10-Jan-2000,150.9
20:01:00 10-Jan-2000,147.3
20:02:00 10-Jan-2000,152.1
20:03:00 10-Jan-2000,146.9
20:04:00 10-Jan-2000,149.8
20:05:00 10-Jan-2000,142.9
20:06:00 10-Jan-2000,145.8
20:07:00 10-Jan-2000,145.2
20:08:00 10-Jan-2000,150.4
20:09:00 10-Jan-2000,144.6
20:10:00 10-Jan-2000,150.9
20:11:00 10-Jan-2000,145.7
20:12:00 10-Jan-2000,146.2
20:13:00 10-Jan-2000,148.5
20:14:00 10-Jan-2000,146.5
20:15:00 10-Jan-2000,147
20:16:00 10-Jan-2000,148.6
20:17:00 10-Jan-2000,146
20:18:00 10-Jan-2000,148.4
20:19:00 10-Jan-2000,149.5
20:20:00 10-Jan-2000,148.1
20:21:00 10-Jan-2000,146.6
20:22:00 10-Jan-2000,142.6
20:23:00 10-Jan-2000,147.5
20:24:00 10-Jan-2000,146.6
20:25:00 10-Jan-2000,147.3
20:26:00 10-Jan-2000,146.6
20:27:00 10-Jan-2000,149.1
20:28:00 10-Jan-2000,148.7
20:29:00 10-Jan-2000,148.3
20:30:00 10-Jan-2000,145.3
20:31:00 10-Jan-2000,144.7
20:32:00 10-Jan-2000,146
20:33:00 10-Jan-2000,149.3
20:34:00 10-Jan-2000,151.9
20:35:00 10-Jan-2000,145.5
20:36:00 10-Jan-2000,143.2
20:37:00 10-Jan-2000,13.2
20:38:00 10-Jan-2000,13.3
20:39:00 10-Jan-2000,13.3
20:40:00 10-Jan-2000,16.8
20:41:00 10-Jan-2000,17.2
20:42:00 10-Jan-2000,16.8
20:43:00 10-Jan-2000,11
20:44:00 10-Jan-2000,21.2
20:45:00 10-Jan-2000,19.9
20:46:00 10-Jan-2000,21.5
20:47:00 10-Jan-2000,11.5
20:48:00 10-Jan-2000,146.7
20:49:00 10-Jan-2000,147.9
20:50:00 10-Jan-2000,141.8
20:51:00 10-Jan-2000,146.3
20:52:00 10-Jan-2000,145
20:53:00 10-Jan-2000,149.9
20:54:00 10-Jan-2000,146.6
20:55:00 10-Jan-2000,149.2
20:56:00 10-Jan-2000,145.2
20:57:00 10-Jan-2000,144.8
20:58:00 10-Jan-2000,145.2
20:59:00 10-Jan-2000,146.6
21:00:00 10-Jan-2000,151.4
21:01:00 10-Jan-2000,153.9
21:02:00 10-Jan-2000,148.4
21:03:00 10-Jan-2000,149.8
21:04:00 10-Jan-2000,149.9
21:05:00 10-Jan-2000,153.7
21:06:00 10-Jan-2000,149.7
21:07:00 10-Jan-2000,150.3
21:08:00 10-Jan-2000,148.6
21:09:00 10-Jan-2000,150.8
21:10:00 10-Jan-2000,149.9
21:11:00 10-Jan-2000,149.6
21:12:00 10-Jan-2000,152.6
21:13:00 10-Jan-2000,152.7
21:14:00 10-Jan-2000,154.5
21:15:00 10-Jan-2000,152.9
21:16:00 10-Jan-2000,145.1
21:17:00 10-Jan-2000,153.2
21:18:00 10-Jan-2000,149.8
21:19:00 10-Jan-2000,149
21:20:00 10-Jan-2000,152.9
21:21:00 10-Jan-2000,151.6
21:22:00 10-Jan-2000,147.9
21:23:00 10-Jan-2000,154.7
21:24:00 10-Jan-2000,153.8
21:25:00 10-Jan-2000,146.5
21:26:00 10-Jan-2000,149.1
21:27:00 10-Jan-2000,147.4
21:28:00 10-Jan-2000,149.5
21:29:00 10-Jan-2000,154.3
21:30:00 10-Jan-2000,149.8
21:31:00 10-Jan-2000,149.1
21:32:00 10-Jan-2000,150.3
21:33:00 10-Jan-2000,149.7
21:34:00 10-Jan-2000,150.7
21:35:00 10-Jan-2000,151.7
21:36:00 10-Jan-2000,150.7
21:37:00 10-Jan-2000,147.4
21:38:00 10-Jan-2000,152.8
21:39:00 10-Jan-2000,152.4
21:40:00 10-Jan-2000,150.3
21:41:00 10-Jan-2000,16.2
21:42:00 10-Jan-2000,14.6
21:43:00 10-Jan-2000,11.9
21:44:00 10-Jan-2000,13.3
21:45:00 10-Jan-2000,19.3
21:46:00 10-Jan-2000,15.9
21:47:00 10-Jan-2000,10.7
21:48:00 10-Jan-2000,11.7
21:49:00 10-Jan-2000,17.4
21:50:00 10-Jan-2000,16.6
21:51:00 10-Jan-2000,14.2
21:52:00 10-Jan-2000,152.3
21:53:00 10-Jan-2000,152.5
21:54:00 10-Jan-2000,152.8
21:55:00 10-Jan-2000,148.5
21:56:00 10-Jan-2000,149.4
21:57:00 10-Jan-2000,147.8
21:58:00 10-Jan-2000,151.3
21:59:00 10-Jan-2000,151.7
22:00:00 10-Jan-2000,152.6
22:01:00 10-Jan-2000,153.1
22:02:00 10-Jan-2000,155.2
22:03:00 10-Jan-2000,149.6
22:04:00 10-Jan-2000,153.9
22:05:00 10-Jan-2000,152.3
22:06:00 10-Jan-2000,146.2
22:07:00 10-Jan-2000,150.1
22:08:00 10-Jan-2000,150.1
22:09:00 10-Jan-2000,147.2
22:10:00 10-Jan-2000,151.3
22:11:00 10-Jan-2000,147.9
22:12:00 10-Jan-2000,150.1
22:13:00 10-Jan-2000,149.2
22:14:00 10-Jan-2000,151.7
22:15:00 10-Jan-2000,150.4
22:16:00 10-Jan-2000,152.7
22:17:00 10-Jan-2000,153.9
22:18:00 10-Jan-2000,151.9
22:19:00 10-Jan-2000,147
22:20:00 10-Jan-2000,151.2
22:21:00 10-Jan-2000,148.2
22:22:00 10-Jan-2000,150.7
22:23:00 10-Jan-2000,149.4
22:24:00 10-Jan-2000,152.2
22:25:00 10-Jan-2000,149.9
22:26:00 10-Jan-2000,151.2
22:27:00 10-Jan-2000,151.8
22:28:00 10-Jan-2000,149.9
22:29:00 10-Jan-2000,154.2
22:30:00 10-Jan-2000,152.7
22:31:00 10-Jan-2000,148.3
22:32:00 10-Jan-2000,11.4
22:33:00 10-Jan-2000,23.5
22:34:00 10-Jan-2000,15
22:35:00 10-Jan-2000,19.9
22:36:00 10-Jan-2000,15.5
22:37:00 10-Jan-2000,16.4
22:38:00 10-Jan-2000,13.7
22:39:00 10-Jan-2000,152.2
22:40:00 10-Jan-2000,151.2
22:41:00 10-Jan-2000,155.4
22:42:00 10-Jan-2000,151.7
22:43:00 10-Jan-2000,147.9
22:44:00 10-Jan-2000,154.4
22:45:00 10-Jan-2000,150.5
22:46:00 10-Jan-2000,150.6
22:47:00 10-Jan-2000,150.4
22:48:00 10-Jan-2000,147.4
22:49:00 10-Jan-2000,152.8
22:50:00 10-Jan-2000,152.6
22:51:00 10-Jan-2000,151.4
22:52:00 10-Jan-2000,152.1
22:53:00 10-Jan-2000,152.9
22:54:00 10-Jan-2000,152.8
22:55:00 10-Jan-2000,152.8
22:56:00 10-Jan-2000,152.2
22:57:00 10-Jan-2000,150.2
22:58:00 10-Jan-2000,149.2
22:59:00 10-Jan-2000,147.5
23:00:00 10-Jan-2000,155.8
23:01:00 10-Jan-2000,154.1
23:02:00 10-Jan-2000,152.8
23:03:00 10-Jan-2000,150.1
23:04:00 10-Jan-2000,156.6
23:05:00 10-Jan-2000,153.3
23:06:00 10-Jan-2000,155.4
23:07:00 10-Jan-2000,157.1
23:08:00 10-Jan-2000,155.7
23:09:00 10-Jan-2000,157.2
23:10:00 10-Jan-2000,155.1
23:11:00 10-Jan-2000,152.8
23:12:00 10-Jan-2000,155.9
23:13:00 10-Jan-2000,152.2
23:14:00 10-Jan-2000,153.4
23:15:00 10-Jan-2000,154.9
23:16:00 10-Jan-2000,160.5
23:17:00 10-Jan-2000,152.5
23:18:00 10-Jan-2000,153.4
23:19:00 10-Jan-2000,153.6
23:20:00 10-Jan-2000,154.4
23:21:00 10-Jan-2000,158.1
23:22:00 10-Jan-2000,150.2
23:23:00 10-Jan-2000,156.8
23:24:00 10-Jan-2000,155.6
23:25:00 10-Jan-2000,153.9
23:26:00 10-Jan-2000,152
23:27:00 10-Jan-2000,156.4
23:28:00 10-Jan-2000,155.1
23:29:00 10-Jan-2000,153.8
23:30:00 10-Jan-2000,151.9
23:31:00 10-Jan-2000,155.4
23:32:00 10-Jan-2000,154.4
23:33:00 10-Jan-2000,155.5
23:34:00 10-Jan-2000,153.8
23:35:00 10-Jan-2000,149.3
23:36:00 10-Jan-2000,156.8
23:37:00 10-Jan-2000,157.1
23:38:00 10-Jan-2000,157.3
23:39:00 10-Jan-2000,155
23:40:00 10-Jan-2000,160.3
23:41:00 10-Jan-2000,153.8
23:42:00 10-Jan-2000,18.2
23:43:00 10-Jan-2000,14.8
23:44:00 10-Jan-2000,15.5
23:45:00 10-Jan-2000,10.7
23:46:00 10-Jan-2000,12
23:47:00 10-Jan-2000,16.2
23:48:00 10-Jan-2000,12.3
23:49:00 10-Jan-2000,16.7
23:50:00 10-Jan-2000,12.6
23:51:00 10-Jan-2000,14.2
23:52:00 10-Jan-2000,12.3
23:53:00 10-Jan-2000,12.3
23:54:00 10-Jan-2000,16.2
23:55:00 10-Jan-2000,19.4
23:56:00 10-Jan-2000,13
23:57:00 10-Jan-2000,18.3
23:58:00 10-Jan-2000,158
23:59:00 10-Jan-2000,157.2
00:00:00 11-Jan-2000,80.5
00:01:00 11-Jan-2000,84.1
00:02:00 11-Jan-2000,48.5
00:03:00 11-Jan-2000,89.8
00:04:00 11-Jan-2000,78.3
00:05:00 11-Jan-2000,97.2
00:06:00 11-Jan-2000,70.5
00:07:00 11-Jan-2000,67.3
00:08:00 11-Jan-2000,101.4
00:09:00 11-Jan-2000,46.1
00:10:00 11-Jan-2000,87.9
00:11:00 11-Jan-2000,82.2
00:12:00 11-Jan-2000,96
00:13:00 11-Jan-2000,71.2
00:14:00 11-Jan-2000,105.3
00:15:00 11-Jan-2000,86.7
00:16:00 11-Jan-2000,124.4
00:17:00 11-Jan-2000,79.3
00:18:00 11-Jan-2000,110.4
00:19:00 11-Jan-2000,39
00:20:00 11-Jan-2000,50.2
00:21:00 11-Jan-2000,65.7
00:22:00 11-Jan-2000,95.8
00:23:00 11-Jan-2000,14.1
00:24:00 11-Jan-2000,102.4
00:25:00 11-Jan-2000,96.1
00:26:00 11-Jan-2000,85.7
00:27:00 11-Jan-2000,83.8
00:28:00 11-Jan-2000,66.8
00:29:00 11-Jan-2000,88.1
00:30:00 11-Jan-2000,79.1
00:31:00 11-Jan-2000,74.2
00:32:00 11-Jan-2000,90.5
00:33:00 11-Jan-2000,69.5
00:34:00 11-Jan-2000,61.9
00:35:00 11-Jan-2000,75.4
00:36:00 11-Jan-2000,83.9
00:37:00 11-Jan-2000,100.6
00:38:00 11-Jan-2000,61.6
00:39:00 11-Jan-2000,69.9
00:40:00 11-Jan-2000,84.2
00:41:00 11-Jan-2000,70.1
00:42:00 11-Jan-2000,77.2
00:43:00 11-Jan-2000,105.3
00:44:00 11-Jan-2000,113.4
00:45:00 11-Jan-2000,97.3
00:46:00 11-Jan-2000,61.8
00:47:00 11-Jan-2000,76.9
00:48:00 11-Jan-2000,73.8
00:49:00 11-Jan-2000,82.2
00:50:00 11-Jan-2000,79.1
00:51:00 11-Jan-2000,55.6
00:52:00 11-Jan-2000,91.4
00:53:00 11-Jan-2000,89.7
00:54:00 11-Jan-2000,100
00:55:00 11-Jan-2000,98.9
00:56:00 11-Jan-2000,76.4
00:57:00 11-Jan-2000,54.8
00:58:00 11-Jan-2000,72.6
00:59:00 11-Jan-2000,93.3
01:00:00 11-Jan-2000,83.4
01:01:00 11-Jan-2000,101
01:02:00 11-Jan-2000,73.8
01:03:00 11-Jan-2000,60.2
01:04:00 11-Jan-2000,84.2
01:05:00 11-Jan-2000,94.1
01:06:00 11-Jan-2000,82.2
01:07:00 11-Jan-2000,82.9
01:08:00 11-Jan-2000,79.8
01:09:00 11-Jan-2000,97.8
01:10:00 11-Jan-2000,121.9
01:11:00 11-Jan-2000,92.2
01:12:00 11-Jan-2000,106
01:13:00 11-Jan-2000,73.1
01:14:00 11-Jan-2000,82.5
01:15:00 11-Jan-2000,81.9
01:16:00 11-Jan-2000,70.5
01:17:00 11-Jan-2000,37.4
01:18:00 11-Jan-2000,102.2
01:19:00 11-Jan-2000,74.8
01:20:00 11-Jan-2000,130.1
01:21:00 11-Jan-2000,108.5
01:22:00 11-Jan-2000,106.7
01:23:00 11-Jan-2000,100.2
01:24:00 11-Jan-2000,60.8
01:25:00 11-Jan-2000,108.4
01:26:00 11-Jan-2000,58.2
01:27:00 11-Jan-2000,61.8
01:28:00 11-Jan-2000,132
01:29:00 11-Jan-2000,103.2
01:30:00 11-Jan-2000,67.8
01:31:00 11-Jan-2000,132.6
01:32:00 11-Jan-2000,72.1
01:33:00 11-Jan-2000,57.9
01:34:00 11-Jan-2000,89.5
01:35:00 11-Jan-2000,62.4
01:36:00 11-Jan-2000,78.7
01:37:00 11-Jan-2000,96.2
01:38:00 11-Jan-2000,71.9
01:39:00 11-Jan-2000,81
01:40:00 11-Jan-2000,63.8
01:41:00 11-Jan-2000,52.1
01:42:00 11-Jan-2000,56.5
01:43:00 11-Jan-2000,75.2
01:44:00 11-Jan-2000,68.7
01:45:00 11-Jan-2000,79.2
01:46:00 11-Jan-2000,51.7
01:47:00 11-Jan-2000,71.4
01:48:00 11-Jan-2000,87.6
01:49:00 11-Jan-2000,110.5
01:50:00 11-Jan-2000,81.7
01:51:00 11-Jan-2000,100.1
01:52:00 11-Jan-2000,65.5
01:53:00 11-Jan-2000,51.3
01:54:00 11-Jan-2000,51.8
01:55:00 11-Jan-2000,104.2
01:56:00 11-Jan-2000,98.5
01:57:00 11-Jan-2000,48.5
01:58:00 11-Jan-2000,56.5
01:59:00 11-Jan-2000,113.3
02:00:00 11-Jan-2000,43
02:01:00 11-Jan-2000,60.3
02:02:00 11-Jan-2000,89.1
02:03:00 11-Jan-2000,108.7
02:04:00 11-Jan-2000,85.5
02:05:00 11-Jan-2000,75.6
02:06:00 11-Jan-2000,76.4
02:07:00 11-Jan-2000,55.7
02:08:00 11-Jan-2000,64.4
02:09:00 11-Jan-2000,95.1
02:10:00 11-Jan-2000,101.7
02:11:00 11-Jan-2000,69.7
02:12:00 11-Jan-2000,97.4
02:13:00 11-Jan-2000,84.3
02:14:00 11-Jan-2000,49.5
02:15:00 11-Jan-2000,90.1
02:16:00 11-Jan-2000,126.9
02:17:00 11-Jan-2000,53.1
02:18:00 11-Jan-2000,71.7
02:19:00 11-Jan-2000,68.4
02:20:00 11-Jan-2000,105.6
02:21:00 11-Jan-2000,93.6
02:22:00 11-Jan-2000,110.9
02:23:00 11-Jan-2000,76.9
02:24:00 11-Jan-2000,96.9
02:25:00 11-Jan-2000,99
02:26:00 11-Jan-2000,72.4
02:27:00 11-Jan-2000,81.4
02:28:00 11-Jan-2000,81.1
02:29:00 11-Jan-2000,92.3
02:30:00 11-Jan-2000,85.7
02:31:00 11-Jan-2000,78.2
02:32:00 11-Jan-2000,83
02:33:00 11-Jan-2000,87
02:34:00 11-Jan-2000,103.7
02:35:00 11-Jan-2000,97.8
02:36:00 11-Jan-2000,44.3
02:37:00 11-Jan-2000,44.1
02:38:00 11-Jan-2000,69.1
02:39:00 11-Jan-2000,84.3
02:40:00 11-Jan-2000,70.9
02:41:00 11-Jan-2000,106.2
02:42:00 11-Jan-2000,48
02:43:00 11-Jan-2000,83.9
02:44:00 11-Jan-2000,89.9
02:45:00 11-Jan-2000,67.7
02:46:00 11-Jan-2000,53.6
02:47:00 11-Jan-2000,76.8
02:48:00 11-Jan-2000,54.6
02:49:00 11-Jan-2000,75.8
02:50:00 11-Jan-2000,50.5
02:51:00 11-Jan-2000,111.4
02:52:00 11-Jan-2000,66.7
02:53:00 11-Jan-2000,83.9
02:54:00 11-Jan-2000,105.1
02:55:00 11-Jan-2000,126.1
02:56:00 11-Jan-2000,50.4
02:57:00 11-Jan-2000,86.6
02:58:00 11-Jan-2000,96.3
02:59:00 11-Jan-2000,108.6
03:00:00 11-Jan-2000,49.4
03:01:00 11-Jan-2000,65.4
03:02:00 11-Jan-2000,75
03:03:00 11-Jan-2000,38.7
03:04:00 11-Jan-2000,75.4
03:05:00 11-Jan-2000,95.9
03:06:00 11-Jan-2000,61.8
03:07:00 11-Jan-2000,71.1
03:08:00 11-Jan-2000,86.1
03:09:00 11-Jan-2000,91.5
03:10:00 11-Jan-2000,68.1
03:11:00 11-Jan-2000,101.3
03:12:00 11-Jan-2000,74.5
03:13:00 11-Jan-2000,85.6
03:14:00 11-Jan-2000,102.3
03:15:00 11-Jan-2000,30.2
03:16:00 11-Jan-2000,106.3
03:17:00 11-Jan-2000,56.3
03:18:00 11-Jan-2000,112.4
03:19:00 11-Jan-2000,95.1
03:20:00 11-Jan-2000,123.8
03:21:00 11-Jan-2000,39.1
03:22:00 11-Jan-2000,84
03:23:00 11-Jan-2000,118
03:24:00 11-Jan-2000,55.5
03:25:00 11-Jan-2000,104.8
03:26:00 11-Jan-2000,117.1
03:27:00 11-Jan-2000,74.3
03:28:00 11-Jan-2000,100.4
03:29:00 11-Jan-2000,56.9
03:30:00 11-Jan-2000,112.6
03:31:00 11-Jan-2000,101
03:32:00 11-Jan-2000,45.9
03:33:00 11-Jan-2000,112.2
03:34:00 11-Jan-2000,78.1
03:35:00 11-Jan-2000,143.6
03:36:00 11-Jan-2000,129.9
03:37:00 11-Jan-2000,87.5
03:38:00 11-Jan-2000,88.9
03:39:00 11-Jan-2000,96.4
03:40:00 11-Jan-2000,99.6
03:41:00 11-Jan-2000,114.8
03:42:00 11-Jan-2000,92.6
03:43:00 11-Jan-2000,89.6
03:44:00 11-Jan-2000,106.1
03:45:00 11-Jan-2000,73.7
03:46:00 11-Jan-2000,61.3
03:47:00 11-Jan-2000,91.4
03:48:00 11-Jan-2000,63.6
03:49:00 11-Jan-2000,48
03:50:00 11-Jan-2000,57.1
03:51:00 11-Jan-2000,78.5
03:52:00 11-Jan-2000,84.9
03:53:00 11-Jan-2000,74.7
03:54:00 11-Jan-2000,74.8
03:55:00 11-Jan-2000,79.5
03:56:00 11-Jan-2000,62.1
03:57:00 11-Jan-2000,74.5
03:58:00 11-Jan-2000,107.5
03:59:00 11-Jan-2000,95.2
04:00:00 11-Jan-2000,93.8
04:01:00 11-Jan-2000,98.7
04:02:00 11-Jan-2000,106
04:03:00 11-Jan-2000,77.2
04:04:00 11-Jan-2000,80.1
04:05:00 11-Jan-2000,85.3
04:06:00 11-Jan-2000,110
04:07:00 11-Jan-2000,117
04:08:00 11-Jan-2000,91.5
04:09:00 11-Jan-2000,88.7
04:10:00 11-Jan-2000,77.9
04:11:00 11-Jan-2000,117.9
04:12:00 11-Jan-2000,92.2
04:13:00 11-Jan-2000,56.9
04:14:00 11-Jan-2000,89.7
04:15:00 11-Jan-2000,72.2
04:16:00 11-Jan-2000,91.9
04:17:00 11-Jan-2000,113.4
04:18:00 11-Jan-2000,79.1
04:19:00 11-Jan-2000,122.4
04:20:00 11-Jan-2000,91.9
04:21:00 11-Jan-2000,77.5
04:22:00 11-Jan-2000,93.3
04:23:00 11-Jan-2000,99.1
04:24:00 11-Jan-2000,69.6
04:25:00 11-Jan-2000,96.5
04:26:00 11-Jan-2000,53.4
04:27:00 11-Jan-2000,67.1
04:28:00 11-Jan-2000,83.9
04:29:00 11-Jan-2000,103.7
04:30:00 11-Jan-2000,50.1
04:31:00 11-Jan-2000,71.4
04:32:00 11-Jan-2000,67.7
04:33:00 11-Jan-2000,72.6
04:34:00 11-Jan-2000,33.9
04:35:00 11-Jan-2000,90.3
04:36:00 11-Jan-2000,94.9
04:37:00 11-Jan-2000,109.5
04:38:00 11-Jan-2000,117.6
04:39:00 11-Jan-2000,65.3
04:40:00 11-Jan-2000,74.2
04:41:00 11-Jan-2000,107.8
04:42:00 11-Jan-2000,74.6
04:43:00 11-Jan-2000,80.5
04:44:00 11-Jan-2000,69.3
04:45:00 11-Jan-2000,85.3
04:46:00 11-Jan-2000,68.1
04:47:00 11-Jan-2000,52.9
04:48:00 11-Jan-2000,84.3
04:49:00 11-Jan-2000,51.9
04:50:00 11-Jan-2000,41.2
04:51:00 11-Jan-2000,63.1
04:52:00 11-Jan-2000,80.7
04:53:00 11-Jan-2000,111.7
04:54:00 11-Jan-2000,68.3
04:55:00 11-Jan-2000,116.8
04:56:00 11-Jan-2000,87.9
04:57:00 11-Jan-2000,82
04:58:00 11-Jan-2000,96.3
04:59:00 11-Jan-2000,118.9
05:00:00 11-Jan-2000,64.2
05:01:00 11-Jan-2000,84.6
05:02:00 11-Jan-2000,58
05:03:00 11-Jan-2000,62
05:04:00 11-Jan-2000,85.2
05:05:00 11-Jan-2000,109.3
05:06:00 11-Jan-2000,53.8
05:07:00 11-Jan-2000,82.4
05:08:00 11-Jan-2000,64.9
05:09:00 11-Jan-2000,81.4
05:10:00 11-Jan-2000,108.1
05:11:00 11-Jan-2000,79.6
05:12:00 11-Jan-2000,80.2
05:13:00 11-Jan-2000,93.3
05:14:00 11-Jan-2000,64.1
05:15:00 11-Jan-2000,103.8
05:16:00 11-Jan-2000,67.9
05:17:00 11-Jan-2000,92.7
05:18:00 11-Jan-2000,74.3
05:19:00 11-Jan-2000,84.1
05:20:00 11-Jan-2000,127.3
05:21:00 11-Jan-2000,96.1
05:22:00 11-Jan-2000,78.2
05:23:00 11-Jan-2000,107.5
05:24:00 11-Jan-2000,115
05:25:00 11-Jan-2000,78.8
05:26:00 11-Jan-2000,74.7
05:27:00 11-Jan-2000,90.7
05:28:00 11-Jan-2000,75.8
05:29:00 11-Jan-2000,71
05:30:00 11-Jan-2000,97.5
05:31:00 11-Jan-2000,82.4
05:32:00 11-Jan-2000,95.8
05:33:00 11-Jan-2000,97.1
05:34:00 11-Jan-2000,90
05:35:00 11-Jan-2000,86.1
05:36:00 11-Jan-2000,93.6
05:37:00 11-Jan-2000,68.9
05:38:00 11-Jan-2000,81.6
05:39:00 11-Jan-2000,83
05:40:00 11-Jan-2000,94.5
05:41:00 11-Jan-2000,75.6
05:42:00 11-Jan-2000,104.1
05:43:00 11-Jan-2000,46.5
05:44:00 11-Jan-2000,61.5
05:45:00 11-Jan-2000,22.9
05:46:00 11-Jan-2000,84.6
05:47:00 11-Jan-2000,75.6
05:48:00 11-Jan-2000,89.7
05:49:00 11-Jan-2000,62.9
05:50:00 11-Jan-2000,90
05:51:00 11-Jan-2000,56.9
05:52:00 11-Jan-2000,62.5
05:53:00 11-Jan-2000,92.6
05:54:00 11-Jan-2000,73.9
05:55:00 11-Jan-2000,88.4
05:56:00 11-Jan-2000,93.9
05:57:00 11-Jan-2000,46.1
05:58:00 11-Jan-2000,67.4
05:59:00 11-Jan-2000,74.9
06:00:00 11-Jan-2000,21.7
06:01:00 11-Jan-2000,35
06:02:00 11-Jan-2000,31.7
06:03:00 11-Jan-2000,22.1
06:04:00 11-Jan-2000,14.2
06:05:00 11-Jan-2000,46.3
06:06:00 11-Jan-2000,0.1
06:07:00 11-Jan-2000,63.2
06:08:00 11-Jan-2000,35.6
06:09:00 11-Jan-2000,27.9
06:10:00 11-Jan-2000,20.6
06:11:00 11-Jan-2000,14
06:12:00 11-Jan-2000,32.8
06:13:00 11-Jan-2000,31.3
06:14:00 11-Jan-2000,29.3
06:15:00 11-Jan-2000,35
06:16:00 11-Jan-2000,50.1
06:17:00 11-Jan-2000,30.4
06:18:00 11-Jan-2000,34.9
06:19:00 11-Jan-2000,29.3
06:20:00 11-Jan-2000,39.2
06:21:00 11-Jan-2000,39.5
06:22:00 11-Jan-2000,30.7
06:23:00 11-Jan-2000,24.2
06:24:00 11-Jan-2000,19.5
06:25:00 11-Jan-2000,55.6
06:26:00 11-Jan-2000,22.5
06:27:00 11-Jan-2000,25
06:28:00 11-Jan-2000,40.6
06:29:00 11-Jan-2000,71.2
06:30:00 11-Jan-2000,47.8
06:31:00 11-Jan-2000,36.4
06:32:00 11-Jan-2000,16.7
06:33:00 11-Jan-2000,51
06:34:00 11-Jan-2000,43.8
06:35:00 11-Jan-2000,37.1
06:36:00 11-Jan-2000,41.2
06:37:00 11-Jan-2000,22.1
06:38:00 11-Jan-2000,15.1
06:39:00 11-Jan-2000,8
06:40:00 11-Jan-2000,36.6
06:41:00 11-Jan-2000,37.1
06:42:00 11-Jan-2000,46.6
06:43:00 11-Jan-2000,23.8
06:44:00 11-Jan-2000,17.8
06:45:00 11-Jan-2000,66.7
06:46:00 11-Jan-2000,2
06:47:00 11-Jan-2000,41.9
06:48:00 11-Jan-2000,33.7
06:49:00 11-Jan-2000,23.7
06:50:00 11-Jan-2000,28.8
06:51:00 11-Jan-2000,31.8
06:52:00 11-Jan-2000,12.9
06:53:00 11-Jan-2000,54.3
06:54:00 11-Jan-2000,55
06:55:00 11-Jan-2000,39.2
06:56:00 11-Jan-2000,30.2
06:57:00 11-Jan-2000,17.9
06:58:00 11-Jan-2000,41.8
06:59:00 11-Jan-2000,24.3
07:00:00 11-Jan-2000,57.3
07:01:00 11-Jan-2000,22.5
07:02:00 11-Jan-2000,36.4
07:03:00 11-Jan-2000,55.1
07:04:00 11-Jan-2000,23.6
07:05:00 11-Jan-2000,50.8
07:06:00 11-Jan-2000,7.7
07:07:00 11-Jan-2000,35.2
07:08:00 11-Jan-2000,18.3
07:09:00 11-Jan-2000,48.2
07:10:00 11-Jan-2000,23.8
07:11:00 11-Jan-2000,29.9
07:12:00 11-Jan-2000,33.5
07:13:00 11-Jan-2000,27.1
07:14:00 11-Jan-2000,35.2
07:15:00 11-Jan-2000,1.4
07:16:00 11-Jan-2000,45.3
07:17:00 11-Jan-2000,36.4
07:18:00 11-Jan-2000,45.2
07:19:00 11-Jan-2000,42.8
07:20:00 11-Jan-2000,9.3
07:21:00 11-Jan-2000,30.3
07:22:00 11-Jan-2000,46
07:23:00 11-Jan-2000,32.7
07:24:00 11-Jan-2000,59.8
07:25:00 11-Jan-2000,30.9
07:26:00 11-Jan-2000,12.1
07:27:00 11-Jan-2000,47.9
07:28:00 11-Jan-2000,29.8
07:29:00 11-Jan-2000,21.2
07:30:00 11-Jan-2000,30.1
07:31:00 11-Jan-2000,18.7
07:32:00 11-Jan-2000,77.6
07:33:00 11-Jan-2000,57.8
07:34:00 11-Jan-2000,28.8
07:35:00 11-Jan-2000,26.1
07:36:00 11-Jan-2000,18.5
07:37:00 11-Jan-2000,27.2
07:38:00 11-Jan-2000,33.7
07:39:00 11-Jan-2000,9.8
